"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
1626157,"Minnesota Timberwolves","Karl-Anthony Towns","Vet",3.28,-1.16,1.55,1.73,1.23,1.7,-0.47,24.054,0.577,8.57,0.402,0.349,6.402,0.689,7.512,0.876,0.335,0.283,12.629,4.772,0.15,0.968,0.01,1.015,0.01,3.838
203076,"Los Angeles Lakers","Anthony Davis","Vet",3.17,0.94,1.24,1.94,2.43,1.25,1.18,22.387,0.588,1.663,0.311,0.07,9.493,0.758,9.291,0.809,0.397,0.274,16.852,5.168,0.166,2.986,0.033,1.522,0.015,2.957
202710,"Miami Heat","Jimmy Butler","Vet",3.12,-1.13,2.49,0.62,1.89,1.81,0.08,19.18,0.546,2.99,0.303,0.17,6.907,0.681,11.404,0.844,0.562,0.23,7.574,6.927,0.202,0.509,0.006,2.141,0.022,2.383
1628368,"Sacramento Kings","De'Aaron Fox","Vet",3.1,3.43,3.99,-0.89,1.8,3.01,-1.21,26.887,0.549,10.035,0.35,0.373,4.208,0.707,7.961,0.741,0.29,0.287,5.449,7.455,0.239,0.513,0.006,1.812,0.018,3.12
204001,"Boston Celtics","Kristaps Porzingis","Vet",2.99,1.36,1.37,1.62,1.72,0.47,1.25,20.213,0.582,8.697,0.365,0.42,4.932,0.753,8.581,0.844,0.39,0.238,11.197,3.573,0.104,2.659,0.029,1.164,0.012,2.384
1627832,"Houston Rockets","Fred VanVleet","Vet",2.88,0.66,1.87,1.01,2.8,1.81,0.99,18.439,0.474,10.864,0.375,0.577,2.172,0.579,3.711,0.868,0.208,0.192,5.092,10.507,0.319,1.021,0.012,1.87,0.019,2.389
1628973,"New York Knicks","Jalen Brunson","Vet",2.88,2.32,3.81,-0.94,2.73,4.45,-1.72,27.094,0.537,9.519,0.4,0.346,4.136,0.646,8.808,0.847,0.315,0.293,5.188,8.905,0.297,0.275,0.003,1.249,0.012,3.33
1627759,"Boston Celtics","Jaylen Brown","Vet",2.82,-0.98,2.71,0.11,1.03,2.16,-1.13,25.243,0.561,7.945,0.367,0.321,6.598,0.712,6.533,0.745,0.243,0.283,7.562,5.455,0.178,0.743,0.009,1.487,0.014,3.584
203497,"Minnesota Timberwolves","Rudy Gobert","Vet",2.79,-0.77,-0.95,3.74,1.62,-0.17,1.79,12.108,0.677,0.531,0.126,0.025,9.156,0.74,7.79,0.657,0.728,0.158,18.582,2.332,0.062,2.721,0.031,0.963,0.01,2.228
1627750,"Denver Nuggets","Jamal Murray","Vet",2.68,1.3,2.78,-0.1,2.36,2.59,-0.23,27.501,0.521,9.7,0.39,0.358,5.34,0.661,5.487,0.882,0.198,0.287,6.335,10.038,0.304,0.638,0.007,1.459,0.015,3.15
201950,"Boston Celtics","Jrue Holiday","Vet",2.65,-0.78,1.87,0.77,0.83,0.55,0.28,16.184,0.525,8.615,0.372,0.508,2.948,0.663,1.984,0.816,0.13,0.171,7.978,7.145,0.19,0.782,0.009,1.525,0.015,2.532
1630169,"Indiana Pacers","Tyrese Haliburton","Vet",2.59,2.1,3.83,-1.25,3.71,4.08,-0.37,23.786,0.546,12.091,0.375,0.496,4.237,0.683,5.975,0.842,0.233,0.269,5.563,14.664,0.463,0.751,0.009,1.934,0.019,3.985
1628401,"Boston Celtics","Derrick White","Vet",2.55,2.15,1.37,1.18,1.33,0.99,0.34,17.91,0.526,10.298,0.383,0.549,2.678,0.688,3.695,0.876,0.201,0.187,5.943,6.45,0.182,1.549,0.017,1.265,0.013,2.127
1629008,"Denver Nuggets","Michael Porter Jr.","Vet",2.46,0.99,1.76,0.7,0.89,0.77,0.12,19.041,0.569,10.404,0.408,0.536,3.121,0.753,1.839,0.797,0.098,0.191,10.405,2.396,0.061,1.115,0.013,0.863,0.009,1.136
1629636,"Cleveland Cavaliers","Darius Garland","Vet",2.36,0.5,2.33,0.03,0.43,1.97,-1.54,24.411,0.489,8.684,0.384,0.357,5.309,0.608,6.483,0.813,0.268,0.275,4.074,8.944,0.279,0.337,0.004,1.836,0.018,4.689
203500,"Memphis Grizzlies","Steven Adams","Vet",2.36,0.07,-0.68,3.04,1.89,-0.69,2.58,12.398,0.578,3.211,0.161,0.174,6.979,0.668,4.915,0.43,0.413,0.169,17.048,4.208,0.111,1.792,0.019,1.43,0.015,2.433
203994,"Phoenix Suns","Jusuf Nurkic","Vet",2.36,0.04,-0.34,2.7,0.95,-0.53,1.48,14.754,0.578,2.581,0.31,0.137,8.067,0.644,5.514,0.702,0.354,0.178,18.869,5.724,0.158,1.669,0.018,1.558,0.016,3.254
203932,"Denver Nuggets","Aaron Gordon","Vet",2.35,1.48,1.15,1.2,-0.45,0.25,-0.7,14.358,0.627,3.062,0.316,0.17,9.06,0.733,5.384,0.629,0.382,0.16,9.916,4.224,0.118,1.054,0.012,1.041,0.011,1.853
203114,"Milwaukee Bucks","Khris Middleton","Vet",2.35,-0.01,2.04,0.32,0.34,0.93,-0.59,20.769,0.518,8.069,0.388,0.395,2.608,0.67,4.441,0.873,0.208,0.228,7.231,8.711,0.241,0.493,0.005,1.443,0.014,3.3
1628371,"Orlando Magic","Jonathan Isaac","Vet",2.35,1.02,0.21,2.14,2.24,0.56,1.68,15.77,0.56,6.226,0.341,0.389,7.081,0.696,4.536,0.764,0.319,0.17,13.946,2.31,0.062,3.218,0.035,2.519,0.024,1.455
1628384,"New York Knicks","OG Anunoby","Vet",2.32,1.47,0.77,1.55,1.05,0.34,0.71,14.345,0.583,6.336,0.394,0.425,5.216,0.71,2.857,0.813,0.196,0.148,6.41,2.852,0.077,0.963,0.011,1.924,0.02,1.774
1627751,"Toronto Raptors","Jakob Poeltl","Vet",2.3,0.51,-0.35,2.66,2.42,-0.2,2.62,13.004,0.652,0.498,0.148,0.027,7.286,0.761,3.993,0.536,0.316,0.162,15.737,4.344,0.121,2.522,0.028,1.282,0.012,2.628
1630217,"Memphis Grizzlies","Desmond Bane","Vet",2.29,0.22,1.97,0.32,1.92,2.45,-0.53,25.076,0.531,11.867,0.4,0.464,6.07,0.666,5.377,0.858,0.219,0.265,6.306,7.536,0.256,0.563,0.007,1.377,0.013,3.701
1629630,"Memphis Grizzlies","Ja Morant","Vet",2.27,-0.14,2.64,-0.37,1.29,3,-1.71,25.793,0.52,8.004,0.335,0.323,7.718,0.656,9.932,0.747,0.371,0.291,7.984,10.964,0.367,0.517,0.006,1.485,0.015,4.563
1628374,"Utah Jazz","Lauri Markkanen","Vet",2.23,1.87,2.7,-0.47,1.76,3.21,-1.45,23.237,0.582,10.642,0.389,0.465,5.484,0.71,8.075,0.88,0.338,0.25,12.169,3.255,0.092,0.794,0.009,1.031,0.01,2.093
1628386,"Cleveland Cavaliers","Jarrett Allen","Vet",2.19,0.65,-0.03,2.22,1.73,0.04,1.69,16.412,0.639,0.465,0.265,0.026,9.189,0.758,5.674,0.737,0.342,0.195,16.677,4.913,0.156,1.783,0.02,1.242,0.012,2.909
1629027,"Atlanta Hawks","Trae Young","Vet",2.15,-0.55,4.14,-1.98,1.08,3.82,-2.74,24.46,0.494,11.494,0.36,0.47,3.277,0.594,9.986,0.862,0.398,0.291,4.039,13.739,0.465,0.348,0.003,1.529,0.016,5.308
1628389,"Miami Heat","Bam Adebayo","Vet",2.07,-0.71,0.47,1.6,1.22,0.53,0.69,21.244,0.546,0.63,0.258,0.023,6.146,0.717,9.107,0.788,0.406,0.259,14.747,6.562,0.222,1.432,0.017,1.509,0.015,3.546
1626204,"New Orleans Pelicans","Larry Nance Jr.","Vet",2.06,1,-0.1,2.16,1.14,-0.68,1.82,10.606,0.645,3.887,0.34,0.323,5.079,0.741,2.736,0.745,0.27,0.129,13.84,3.67,0.102,1.173,0.013,2.134,0.021,1.664
1627742,"New Orleans Pelicans","Brandon Ingram","Vet",1.97,-0.55,2.19,-0.22,0.3,1.52,-1.22,22.376,0.531,5.544,0.372,0.253,3.901,0.689,7.232,0.83,0.314,0.25,7.163,8.637,0.249,0.622,0.007,1.054,0.01,3.489
1630529,"New Orleans Pelicans","Herbert Jones","Vet",1.94,1.13,0.2,1.74,2.04,0.09,1.95,13.579,0.559,6.332,0.377,0.462,4.992,0.692,3.304,0.824,0.265,0.146,6.283,4.072,0.107,1.22,0.015,2.134,0.021,1.839
203944,"New York Knicks","Julius Randle","Vet",1.93,2.58,2.33,-0.4,-0.04,1.26,-1.3,24.928,0.551,7.828,0.339,0.298,8.032,0.674,9.582,0.776,0.389,0.292,12.501,7.322,0.23,0.455,0.005,0.831,0.008,4.408
1628392,"New York Knicks","Isaiah Hartenstein","Vet",1.91,0.03,-0.5,2.41,1.01,-0.78,1.79,7.297,0.629,0.546,0.299,0.033,5.612,0.689,2.813,0.687,0.379,0.102,16.138,3.711,0.102,2.186,0.024,1.866,0.018,1.878
1627936,"Chicago Bulls","Alex Caruso","Vet",1.9,1.15,-0.31,2.21,2.2,-0.14,2.34,13.786,0.566,9.387,0.379,0.659,2.843,0.67,2.088,0.788,0.18,0.151,6.108,5.172,0.142,1.611,0.019,2.541,0.025,1.948
203110,"Golden State Warriors","Draymond Green","Vet",1.79,-0.4,-1.02,2.82,0.6,-1.21,1.81,12.531,0.568,5.198,0.32,0.424,3.423,0.711,2.913,0.737,0.257,0.152,10.543,10.084,0.278,1.347,0.015,1.655,0.017,3.638
202699,"Philadelphia 76ers","Tobias Harris","Vet",1.79,0.73,1.73,0.06,0.43,0.5,-0.07,18.961,0.551,5.324,0.379,0.269,6.021,0.691,4.642,0.885,0.208,0.204,8.293,4.819,0.15,0.794,0.009,1.234,0.012,2.114
1629011,"New York Knicks","Mitchell Robinson","Vet",1.76,0.02,-0.12,1.88,2.59,0.74,1.85,10.171,0.636,0.617,0.152,0.027,7.594,0.706,3.996,0.38,0.44,0.137,15.579,2.043,0.058,2.803,0.032,1.967,0.019,1.638
101108,"Golden State Warriors","Chris Paul","Vet",1.72,-2.73,0.98,0.74,0.96,-0.21,1.17,16.486,0.506,7.533,0.373,0.498,0.367,0.638,2.998,0.831,0.171,0.171,6.436,12.994,0.343,0.423,0.004,2.295,0.021,2.706
1630178,"Philadelphia 76ers","Tyrese Maxey","Vet",1.71,2.14,2.31,-0.6,0.66,1.9,-1.24,24.235,0.528,10.149,0.385,0.401,6.732,0.645,6.743,0.861,0.271,0.256,4.51,8.333,0.266,0.533,0.006,1.285,0.013,2.506
203484,"Denver Nuggets","Kentavious Caldwell-Pope","Vet",1.69,2.91,0.66,1.03,0.68,-0.12,0.8,12.622,0.528,6.742,0.399,0.529,2.474,0.634,2.141,0.857,0.183,0.13,4.181,3.343,0.09,0.751,0.008,2.05,0.02,1.272
1630163,"Charlotte Hornets","LaMelo Ball","Vet",1.69,-0.46,2.17,-0.48,3.24,2.61,0.63,26.907,0.493,12.582,0.372,0.454,6.55,0.602,6.404,0.859,0.229,0.303,7.608,11.578,0.391,0.322,0.004,2.107,0.021,5.345
203992,"Atlanta Hawks","Bogdan Bogdanovic","Vet",1.67,-0.68,2.15,-0.48,1.67,2.41,-0.74,21.723,0.529,12.897,0.387,0.597,3.079,0.62,3.093,0.871,0.135,0.219,5.061,4.649,0.141,0.431,0.005,1.796,0.018,1.911
1627783,"Indiana Pacers","Pascal Siakam","Vet",1.64,-1.1,1.83,-0.19,0.49,1.63,-1.14,21.55,0.558,4.426,0.339,0.218,5.995,0.72,7.432,0.768,0.342,0.238,9.311,6.859,0.206,0.533,0.007,1.206,0.012,2.73
201572,"Milwaukee Bucks","Brook Lopez","Vet",1.6,-0.31,-0.81,2.4,1.19,0.05,1.14,14.211,0.627,6.152,0.348,0.404,4.564,0.76,2.787,0.807,0.199,0.148,9.205,2.786,0.078,3.795,0.041,0.856,0.009,1.345
1630530,"New Orleans Pelicans","Trey Murphy III","Vet",1.57,1.91,1.51,0.06,1.86,1.79,0.07,18.577,0.558,12.953,0.392,0.698,2.689,0.717,3.641,0.845,0.223,0.183,6.009,3.272,0.094,0.704,0.008,1.567,0.015,1.171
203939,"Dallas Mavericks","Dwight Powell","Vet",1.52,0.82,0.04,1.48,1.36,0.18,1.18,7.162,0.688,0.503,0.254,0.028,6.173,0.774,5.548,0.696,0.607,0.108,11.68,4.563,0.129,1.176,0.013,1.441,0.015,1.992
1630198,"Oklahoma City Thunder","Isaiah Joe","Vet",1.43,2.93,1.59,-0.16,1.09,1.38,-0.29,16.202,0.562,12.116,0.392,0.738,1.473,0.699,2.355,0.827,0.165,0.157,5.879,3.345,0.093,0.615,0.007,1.466,0.015,1.352
1631114,"Oklahoma City Thunder","Jalen Williams","Sophomore",1.36,3.76,1.13,0.22,1.46,1.24,0.22,20.539,0.566,5.199,0.35,0.247,6.251,0.702,4.792,0.83,0.239,0.228,6.38,7.019,0.202,0.786,0.009,1.864,0.019,2.611
1628991,"Memphis Grizzlies","Jaren Jackson Jr.","Vet",1.34,-0.76,0.07,1.28,0.69,0.63,0.06,25.38,0.529,8.885,0.362,0.333,6.652,0.652,9.178,0.833,0.356,0.298,9.13,3.588,0.117,2.786,0.031,1.593,0.016,3.433
1626172,"Golden State Warriors","Kevon Looney","Vet",1.34,-0.16,-0.16,1.49,1.74,0.09,1.65,9.695,0.626,0.468,0.151,0.029,5.755,0.713,3.061,0.628,0.331,0.115,18.241,5.205,0.146,1.279,0.013,1.265,0.013,1.67
1629001,"Philadelphia 76ers","De'Anthony Melton","Vet",1.25,0.38,-0.07,1.32,1.72,-0.29,2.01,18.58,0.497,10.869,0.366,0.591,3.884,0.607,3.522,0.791,0.192,0.197,6.748,5.324,0.164,0.884,0.01,2.73,0.026,2.28
1631096,"Oklahoma City Thunder","Chet Holmgren","Sophomore",1.25,3.22,0.27,0.98,1.45,0.14,1.31,18.659,0.607,6.782,0.358,0.349,5.458,0.745,5.134,0.782,0.269,0.211,11.144,4.617,0.134,3.779,0.044,0.924,0.009,2.474
203490,"Toronto Raptors","Otto Porter Jr.","Vet",1.23,-1.45,-0.13,1.36,1.01,-0.19,1.2,10.204,0.532,6.61,0.374,0.628,1.766,0.682,1.677,0.765,0.144,0.105,9.648,2.848,0.082,0.894,0.009,2.054,0.019,1.259
203468,"New Orleans Pelicans","CJ McCollum","Vet",1.22,-0.42,1.48,-0.26,1.1,1.44,-0.34,22.302,0.509,12.754,0.392,0.573,2.537,0.624,3.252,0.771,0.158,0.233,6.057,7.126,0.207,0.842,0.009,1.354,0.013,2.369
1629057,"Portland Trail Blazers","Robert Williams III","Vet",1.17,-1.73,-0.08,1.25,1.82,0.57,1.25,12.521,0.63,1.09,0.161,0.049,6.339,0.796,3.137,0.682,0.26,0.153,15.017,2.876,0.082,3.038,0.033,1.444,0.015,2.026
1626174,"Los Angeles Lakers","Christian Wood","Vet",1.17,-0.26,-0.07,1.23,1.74,0.87,0.87,15.493,0.594,6.721,0.355,0.422,4.833,0.733,5.726,0.699,0.374,0.179,14.524,3.575,0.106,2.102,0.024,0.927,0.009,2.591
1628449,"Toronto Raptors","Chris Boucher","Vet",1.12,-0.18,0.22,0.9,0.69,0.12,0.57,15.017,0.597,7.081,0.346,0.479,5.739,0.682,4.995,0.76,0.303,0.168,13.709,1.784,0.049,1.867,0.022,1.239,0.013,1.469
1626156,"Los Angeles Lakers","D'Angelo Russell","Vet",1.05,0.79,1.81,-0.76,0.38,1.75,-1.37,21.116,0.531,9.996,0.372,0.47,2.925,0.695,3.601,0.819,0.169,0.235,4.368,9.951,0.291,0.752,0.008,1.284,0.012,3.188
203935,"Memphis Grizzlies","Marcus Smart","Vet",1.02,-1.13,0.12,0.9,-0.66,-0.55,-0.11,19.894,0.506,11.311,0.353,0.589,2.399,0.659,4.433,0.764,0.248,0.23,5.068,7.328,0.202,0.459,0.005,2.429,0.025,3.563
1629627,"New Orleans Pelicans","Zion Williamson","Vet",1,-0.33,1.79,-0.79,0.25,1.94,-1.69,22.582,0.637,0.667,0.29,0.036,12.568,0.715,9.965,0.676,0.46,0.271,9.025,7.945,0.243,0.683,0.007,1.39,0.014,3.947
1629661,"Brooklyn Nets","Cameron Johnson","Vet",1,0.36,0.77,0.23,1.69,1.2,0.49,19.977,0.544,11.094,0.401,0.541,3.751,0.704,2.995,0.804,0.167,0.194,7.397,4.537,0.132,0.408,0.005,1.445,0.014,1.58
201143,"Boston Celtics","Al Horford","Vet",0.98,-0.38,-1.34,2.32,1.71,0.55,1.16,10.682,0.561,7.879,0.398,0.717,1.669,0.716,0.54,0.794,0.062,0.105,11.696,4.95,0.138,1.798,0.019,1.048,0.01,1.088
201144,"Minnesota Timberwolves","Mike Conley","Vet",0.96,-1.4,0.6,0.36,0.66,0.68,-0.02,14.516,0.486,9.729,0.393,0.665,1.264,0.595,2.389,0.84,0.19,0.151,4.546,10.413,0.297,0.377,0.004,1.743,0.016,2.26
1629006,"Phoenix Suns","Josh Okogie","Vet",0.95,0.87,-0.89,1.84,1.02,-1.38,2.4,10.015,0.509,4.897,0.342,0.474,4.095,0.609,5.606,0.731,0.467,0.126,7.956,3.712,0.103,1.17,0.013,2.149,0.022,1.519
1626167,"Indiana Pacers","Myles Turner","Vet",0.94,-0.04,0.32,0.62,1.15,0.12,1.03,20.615,0.605,6.868,0.378,0.327,5.567,0.732,7.136,0.802,0.357,0.236,12.023,2.416,0.069,3.242,0.036,0.938,0.01,2.24
1628366,"Chicago Bulls","Lonzo Ball","Vet",0.93,0.12,-0.49,1.42,1.05,-0.97,2.02,18.689,0.549,10.608,0.366,0.57,4.218,0.632,3.003,0.721,0.168,0.195,7.65,6.798,0.214,0.976,0.01,2.128,0.025,2.607
1631117,"Utah Jazz","Walker Kessler","Sophomore",0.92,3.37,-0.47,1.39,1.27,-0.44,1.71,10.76,0.694,0.523,0.285,0.028,8.013,0.758,3.456,0.516,0.324,0.127,16.045,2.276,0.058,4.724,0.054,0.959,0.01,1.633
1628404,"New York Knicks","Josh Hart","Vet",0.89,1.12,-0.21,1.1,-0.69,-1.05,0.36,11.026,0.572,4.839,0.347,0.415,3.594,0.713,1.888,0.752,0.184,0.117,11.159,4.455,0.116,0.461,0.005,1.466,0.015,1.908
1629048,"Orlando Magic","Goga Bitadze","Vet",0.87,1.11,-0.74,1.62,0.59,-0.53,1.12,10.515,0.655,1.047,0.265,0.046,7.523,0.724,4.1,0.657,0.367,0.129,15.285,3.743,0.111,3.339,0.039,1.497,0.015,1.982
1629634,"Memphis Grizzlies","Brandon Clarke","Vet",0.84,-0.85,-0.26,1.11,1.87,0.52,1.35,16.59,0.658,3.114,0.295,0.152,6.996,0.757,5.4,0.669,0.358,0.186,12.841,3.312,0.109,1.688,0.019,1.479,0.015,1.745
1641871,"Portland Trail Blazers","Duop Reath","Rookie",0.81,NA,0.47,0.34,0.94,0.55,0.39,17.994,0.587,8.841,0.36,0.47,6.212,0.691,4.222,0.778,0.252,0.193,11.562,3.578,0.103,1.43,0.016,1.327,0.013,2.325
1627734,"Sacramento Kings","Domantas Sabonis","Vet",0.78,0.12,0.91,-0.14,1.05,0.77,0.28,18.207,0.645,2.005,0.327,0.082,9.155,0.721,7.143,0.72,0.385,0.231,18.917,10.792,0.338,0.78,0.009,1.162,0.011,4.444
1630549,"Brooklyn Nets","Day'Ron Sharpe","Vet",0.77,2.09,0.18,0.6,0.77,0.14,0.63,18.056,0.587,0.95,0.295,0.036,12.908,0.682,6.867,0.638,0.415,0.213,18.527,5.329,0.156,2.702,0.03,1.376,0.013,3.724
1630596,"Cleveland Cavaliers","Evan Mobley","Vet",0.75,1.68,-0.86,1.61,-0.03,-1.05,1.02,16.854,0.558,1.212,0.303,0.061,8.179,0.767,4.627,0.662,0.289,0.211,14.084,4.116,0.127,2.383,0.026,1.114,0.011,2.82
203078,"Phoenix Suns","Bradley Beal","Vet",0.73,-0.65,1.37,-0.64,-0.0800000000000001,0.71,-0.79,20.534,0.559,5.913,0.372,0.29,5.401,0.7,4.604,0.838,0.234,0.215,6.068,6.505,0.2,0.679,0.007,1.257,0.013,2.982
1627826,"Los Angeles Clippers","Ivica Zubac","Vet",0.73,0.92,-1.09,1.82,0.22,-1.03,1.25,14.311,0.655,0.521,0.156,0.027,8.299,0.695,5.156,0.68,0.391,0.171,18.004,2.632,0.073,2.187,0.025,0.657,0.007,2.373
1630567,"Toronto Raptors","Scottie Barnes","Vet",0.72,0.73,0.46,0.26,1.79,0.76,1.03,20.854,0.547,6.824,0.346,0.326,5.53,0.708,5.773,0.777,0.27,0.241,10.673,8.025,0.242,2.278,0.023,1.646,0.016,3.437
1628978,"New York Knicks","Donte DiVincenzo","Vet",0.7,0.74,0.67,0.03,1.68,1.29,0.39,19.167,0.544,14.446,0.388,0.75,3.131,0.635,2.368,0.776,0.162,0.193,7.004,4.964,0.14,0.519,0.006,2.211,0.022,2.469
203914,"Orlando Magic","Gary Harris","Vet",0.7,1.71,-0.2,0.9,0.66,0.13,0.53,12.095,0.488,8.746,0.379,0.719,1.724,0.666,1.824,0.81,0.159,0.119,3.972,3.535,0.1,0.468,0.005,1.678,0.017,1.087
1628989,"Sacramento Kings","Kevin Huerter","Vet",0.68,0.93,0.74,-0.06,0.69,0.33,0.36,17.317,0.58,10.942,0.38,0.633,2.705,0.71,1.817,0.788,0.111,0.17,6.615,4.942,0.136,0.78,0.009,1.347,0.013,1.407
1626168,"Sacramento Kings","Trey Lyles","Vet",0.68,1.7,0.37,0.3,-0.49,-0.04,-0.45,12.785,0.577,9.774,0.373,0.748,2.713,0.697,2.527,0.754,0.247,0.13,11.946,2.973,0.08,0.77,0.009,0.792,0.008,1.366
204456,"Indiana Pacers","T.J. McConnell","Vet",0.68,1,0.62,0.06,1.26,0.93,0.33,19.201,0.562,1.623,0.308,0.079,5.504,0.664,3.254,0.803,0.167,0.224,7.105,15.177,0.438,0.361,0.004,2.639,0.026,4.141
1629632,"Chicago Bulls","Coby White","Vet",0.65,2.19,0.91,-0.26,0.78,1.17,-0.39,20.742,0.529,8.843,0.379,0.427,5.874,0.634,5.18,0.85,0.225,0.221,6.608,7.327,0.23,0.379,0.004,1.023,0.01,3.096
1627741,"Indiana Pacers","Buddy Hield","Vet",0.63,0.94,1.42,-0.78,1.21,1.2,0.01,17.382,0.546,12.144,0.403,0.709,2.877,0.653,1.476,0.844,0.102,0.171,6.412,4.504,0.123,0.791,0.009,1.486,0.015,2.118
